"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Rovaniemi","Finnland :fi:",4.2,-16.2142857142857,0.808891666666667,6,0.6
"Granada","Spanien :es:",7.71428571428571,10.3428571428571,6.81275119047619,6,0.4
"Kiruna","Schweden :se:",3.8,-14.6857142857143,0,4,1
"Izmir","Türkei :tr:",6.82857142857143,12.5142857142857,7.06361706349206,3,3
"Nazaré","Portugal :pt:",5.98571428571429,14.0714285714286,6.41318214285714,2,6.6
"Málaga","Spanien :es:",8.54285714285714,16.4428571428571,8.88179166666667,7,0
"Sevilla","Spanien :es:",7.97142857142857,14.6142857142857,6.7973623015873,6,1.5
"Santorini","Griechenland :gr:",6.82857142857143,14.0285714285714,8.06863888888889,3,11.5
"Ericeira","Portugal :pt:",7.04285714285714,14.6428571428571,7.44113134920635,4,3.9
"Lissabon","Portugal :pt:",7.55714285714286,15.3428571428571,7.97467857142857,4,1.5
"Chania","Griechenland :gr:",6.88571428571429,15.4428571428571,8.76675952380952,2,18.1
"Tromsø","Norwegen :no:",4.02857142857143,-10.6714285714286,0,6,0.3
"Bodrum","Türkei :tr:",6.45714285714286,14.2428571428571,7.54336150793651,2,7.2
"Cádiz","Spanien :es:",8.02857142857143,14.8142857142857,8.37110277777778,5,1
"Tarifa","Spanien :es:",8.02857142857143,15.5714285714286,8.76174365079365,4,2.8
"Faro","Portugal :pt:",8.28571428571429,15.7714285714286,8.30360079365079,6,1.2
"Heraklion","Griechenland :gr:",8.25714285714286,16.3142857142857,9.00685595238095,5,2.4
"Lagos","Portugal :pt:",8.02857142857143,15.3714285714286,8.08515079365079,5,1.2
"Rhodos","Griechenland :gr:",6.71428571428571,14.6142857142857,7.90800912698413,3,7.9
"Fethiye","Türkei :tr:",6.61428571428571,15.8428571428571,7.42905793650794,3,13.8
"Antalya","Türkei :tr:",7.17142857142857,13.9714285714286,6.79257103174603,4,6.9
"Side","Türkei :tr:",6.1,15.1,7.73396507936508,4,12.3
"Reykjavik","Island :is:",5.25714285714286,-0.528571428571429,0.907256349206349,5,5.4
"Kappadokien","Türkei :tr:",5.45714285714286,3.05714285714286,4.84978253968254,4,35.7
"Paphos","Zypern :cy:",5.71428571428571,16.7,8.46851865079365,3,33.3
"Nikosia","Zypern :cy:",7.88571428571429,15.1285714285714,8.94661666666667,5,2
"Ayia Napa","Zypern :cy:",7.92857142857143,16.5428571428571,8.82914007936508,5,2.5
"Jönköping","Schweden :se:",4.37142857142857,-4.32857142857143,0.0356087301587302,5,0.4
"Örebro","Schweden :se:",4.71428571428571,-5.47142857142857,1.40551349206349,6,0.4
"Mora","Schweden :se:",4.17142857142857,-8.95714285714286,1.6317619047619,5,1.1
