"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Fehmarn","Schleswig-Holstein","Fehmarn, Schleswig-Holstein","(SH)",5.8875,6.0875,3.08903506944444,2,16.7
"Hooksiel","Niedersachsen","Hooksiel, Niedersachsen","(NI)",5.875,9.625,3.52837048611111,2,16.7
"Tossens","Niedersachsen","Tossens, Niedersachsen","(NI)",5.575,8.925,3.63750763888889,2,13
"Dorum-Neufeld","Niedersachsen","Dorum-Neufeld, Niedersachsen","(NI)",5.525,6.45,3.44140798611111,2,15.96
"Nordstrand","Schleswig-Holstein","Nordstrand, Schleswig-Holstein","(SH)",5.2,5.5375,3.39793472222222,2,13.8
"Glowe","Mecklenburg-Vorpommern","Glowe, Mecklenburg-Vorpommern","(MV)",5.9125,5.9375,2.95201111111111,2,14.8
"Baabe","Mecklenburg-Vorpommern","Baabe, Mecklenburg-Vorpommern","(MV)",5.8375,5.2375,3.41243333333333,2,16.9
"Thiessow","Mecklenburg-Vorpommern","Thiessow, Mecklenburg-Vorpommern","(MV)",5.5625,6.075,3.50081701388889,2,18.7
"Lubmin","Mecklenburg-Vorpommern","Lubmin, Mecklenburg-Vorpommern","(MV)",5.2375,7.15,2.92577013888889,1,18.3
"Reit im Winkl","Bayern","Reit im Winkl, Bayern","(BY)",5.35,10.4125,5.03343472222222,2,10.9
"Oberammergau","Bayern","Oberammergau, Bayern","(BY)",6.25,9.6125,5.43545034722222,3,5
"Bad Wiessee","Bayern","Bad Wiessee, Bayern","(BY)",5.875,10.8625,5.55059201388889,3,6.5
"Lenggries","Bayern","Lenggries, Bayern","(BY)",5.875,10.9625,5.37246006944444,3,7.3
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern","(BY)",6.275,11.0875,5.27816631944444,3,6.2
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg","(BW)",5.875,11.8875,5.429034375,3,8.2
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein","(SH)",5.975,8.7875,3.35105729166667,2,13.16
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern","(MV)",5.85,9.4125,4.03777083333333,2,17.3
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern","(MV)",5.75,9.8875,3.43437708333333,2,19.3
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern","(MV)",5.625,9.575,3.59381597222222,2,20.5
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern","(MV)",6.1625,9.5375,3.49521666666667,2,22.1
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg","(BW)",6.5875,12.0125,5.35835625,4,6.4
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg","(BW)",6.425,12.1125,5.32235763888889,4,13.5
"Saalfeld","Thüringen","Saalfeld, Thüringen","(TH)",6.6625,11.7,5.354596875,3,5.8
"Wandlitz","Brandenburg","Wandlitz, Brandenburg","(BB)",5.5625,10.425,3.85758888888889,3,19.3
"Ramsau","Bayern","Ramsau, Bayern","(BY)",5.025,11.0875,5.039096875,2,12.3
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern","(MV)",5.475,6.6125,2.67107013888889,1,17.8
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern","(MV)",5.9875,5.45,3.25142291666667,3,14.2
