"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein","(SH)",5,0,1.9576962962963,0,7.4
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen","(NI)",3.33333333333333,2.1,0.264368518518519,0,16.86
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern","(MV)",5,0.566666666666667,2.07117685185185,1,4.8
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern","(MV)",3.6,-0.466666666666667,1.40979722222222,0,6.8
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern","(BY)",1.33333333333333,3.8,4.49092685185185,0,18.85
"Bad Schandau","Sachsen","Bad Schandau, Sachsen","(SN)",2.33333333333333,0.866666666666667,2.93993611111111,0,9.4
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen","(NI)",2.53333333333333,2.66666666666667,0.00964259259259259,0,15.2
"Regensburg","Bayern","Regensburg, Bayern","(BY)",1.86666666666667,3.1,2.56793981481481,0,8.96
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg","(BW)",1.06666666666667,2.83333333333333,2.46423611111111,0,18.76
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz","(RP)",3.53333333333333,3.53333333333333,1.19968611111111,0,9.9
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen","(NI)",3.26666666666667,1.83333333333333,0.171376851851852,0,15.35
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein","(SH)",5,-0.0666666666666667,2.10244351851852,0,9.6
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen","(NW)",3.2,2.23333333333333,1.14291574074074,0,16.5
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen","(NI)",3.33333333333333,2.03333333333333,0.264368518518519,0,16.8
"Kassel","Hessen","Kassel, Hessen","(HE)",1.63333333333333,3.1,1.90515462962963,0,15.35
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg","(BW)",2.86666666666667,4.63333333333333,2.88659907407407,0,4.66
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz","(RP)",3.36666666666667,4.4,3.09750925925926,0,16.15
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein","(SH)",2.86666666666667,2.73333333333333,0.102433333333333,0,15.9
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg","(BW)",3.16666666666667,5.63333333333333,2.61212777777778,0,8.15
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg","(BW)",2.93333333333333,4.2,3.66919814814815,0,3.9
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern","(MV)",3.6,-0.466666666666667,1.40979722222222,0,7.1
