"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein","(SH)",6.73333333333333,1.7,5.36691944444444,2,0.8
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen","(NW)",5.26666666666667,1.83333333333333,3.96880555555556,0,6.2
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern","(BY)",3.6,-0.233333333333333,3.80448888888889,0,3.2
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz","(RP)",7,3,5.25968518518519,2,0.4
"Jena","Thüringen","Jena, Thüringen","(TH)",5.93333333333333,1.26666666666667,4.34676851851852,0,2.1
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz","(RP)",6.06666666666667,3.86666666666667,2.32401944444444,0,2.1
"Pirna","Sachsen","Pirna, Sachsen","(SN)",5.2,0.7,3.69438055555556,0,7.6
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen","(NW)",5.23333333333333,4.26666666666667,2.23459166666667,0,2.2
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein","(SH)",6.66666666666667,1.9,5.366475,2,0.7
"Chemnitz","Sachsen","Chemnitz, Sachsen","(SN)",2.13333333333333,-0.633333333333333,3.64429444444444,0,9.8
"Grainau","Bayern","Grainau, Bayern","(BY)",4.86666666666667,-1,4.93533240740741,1,7.3
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen","(HE)",5.63333333333333,2.63333333333333,4.5436287037037,1,0.2
"Leer","Niedersachsen","Leer, Niedersachsen","(NI)",5.53333333333333,5.36666666666667,4.04743148148148,1,1.6
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen","(NI)",5.13333333333333,0.166666666666667,4.20938148148148,0,4.5
"Hopfen am See","Bayern","Hopfen am See, Bayern","(BY)",4.2,-2.1,5.68170462962963,1,5.8
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein","(SH)",6.53333333333333,2.13333333333333,5.24876018518519,1,1.3
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg","(BW)",5.93333333333333,1.93333333333333,4.65975648148148,1,0.8
"Schwangau","Bayern","Schwangau, Bayern","(BY)",4.13333333333333,-1.76666666666667,5.47523425925926,1,6
"Tegernsee","Bayern","Tegernsee, Bayern","(BY)",3.5,-1.16666666666667,4.53000648148148,1,6.9
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern","(MV)",6.53333333333333,2.33333333333333,5.66932962962963,2,1.1
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen","(NI)",5.66666666666667,1.76666666666667,4.14755925925926,0,2.3
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen","(SN)",4.93333333333333,-1.26666666666667,4.13233055555556,0,5.9
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern","(BY)",5.13333333333333,-1.03333333333333,5.24945833333333,1,6.5
"Senftenberg","Brandenburg","Senftenberg, Brandenburg","(BB)",5.73333333333333,0.633333333333333,3.91219814814815,0,3.5
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen","(NW)",5.4,2.36666666666667,3.98737314814815,0,5.5
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen","(NI)",5,1,4.35355185185185,0,6.8
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg","(BW)",6.46666666666667,0.3,5.73504074074074,2,2.2
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg","(BW)",5.73333333333333,1.26666666666667,5.70234814814815,1,1.8
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen","(NI)",6.2,1.76666666666667,4.60894444444444,1,1.3
"Rerik","Mecklenburg-Vorpommern","Rerik, Mecklenburg-Vorpommern","(MV)",6.6,2.23333333333333,5.45909814814815,2,0.8
"Hameln","Niedersachsen","Hameln, Niedersachsen","(NI)",5.4,2.16666666666667,4.19229074074074,0,2.6
"Möhnesee","Nordrhein-Westfalen","Möhnesee, Nordrhein-Westfalen","(NW)",3.3,1.86666666666667,3.81296574074074,0,3.4
"Schillig","Niedersachsen","Schillig, Niedersachsen","(NI)",6.66666666666667,4.46666666666667,5.44944537037037,2,1.1
"Rathen","Sachsen","Rathen, Sachsen","(SN)",5,0.5,3.20872407407407,0,9.1
"Meißen","Sachsen","Meißen, Sachsen","(SN)",5.26666666666667,0.266666666666667,3.78221296296296,0,8
"Rottach-Egern","Bayern","Rottach-Egern, Bayern","(BY)",3.5,-1.16666666666667,4.53000648148148,1,6.9
"Eltville am Rhein","Hessen","Eltville am Rhein, Hessen","(HE)",6.86666666666667,2.9,4.92879351851852,2,0.3
"Bad Muskau","Sachsen","Bad Muskau, Sachsen","(SN)",5.86666666666667,0.9,4.05331759259259,1,1.6
"Boppard","Rheinland-Pfalz","Boppard, Rheinland-Pfalz","(RP)",6.13333333333333,4.06666666666667,2.33311851851852,0,2
"Bad Tölz","Bayern","Bad Tölz, Bayern","(BY)",3.96666666666667,-1.06666666666667,4.7395787037037,1,6.7
"Xanten","Nordrhein-Westfalen","Xanten, Nordrhein-Westfalen","(NW)",6.26666666666667,5.46666666666667,2.38289907407407,0,1.5
"Dahme","Schleswig-Holstein","Dahme, Schleswig-Holstein","(SH)",6.53333333333333,1.9,5.29660555555556,1,0.7
"Ruhpolding","Bayern","Ruhpolding, Bayern","(BY)",2.76666666666667,-0.566666666666667,2.59836203703704,0,8.5
"Stade","Niedersachsen","Stade, Niedersachsen","(NI)",6.66666666666667,2.73333333333333,5.68402314814815,2,0.3
"Dangast","Niedersachsen","Dangast, Niedersachsen","(NI)",6.73333333333333,3.86666666666667,5.29911388888889,1,0.7
"Oberhausen","Nordrhein-Westfalen","Oberhausen, Nordrhein-Westfalen","(NW)",5.43333333333333,4.63333333333333,2.48076388888889,0,2.8
"Gießen","Hessen","Gießen, Hessen","(HE)",6.86666666666667,2.5,5.3856787037037,3,0
"Siegen","Nordrhein-Westfalen","Siegen, Nordrhein-Westfalen","(NW)",3.93333333333333,1.43333333333333,4.50522037037037,1,1.8
"Hüde (Dümmer)","Niedersachsen","Hüde (Dümmer), Niedersachsen","(NI)",6.26666666666667,2.46666666666667,3.86523148148148,1,3.9
"Tübingen","Baden-Württemberg","Tübingen, Baden-Württemberg","(BW)",5.8,0.9,4.59379444444444,1,1
