"Ort","Land","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Bodrum","Türkei :tr:",7.8,17.4,9.20364444444444,1,0
"Cádiz","Spanien :es:",6,16,0,0,2.9
"Tarifa","Spanien :es:",5.8,15.6,0,0,4.7
"Faro","Portugal :pt:",6.2,15.6,0.236786111111111,0,1.8
"Heraklion","Griechenland :gr:",8.6,19.4,9.01907777777778,1,0
"Lagos","Portugal :pt:",6,15.6,0.684552777777778,0,0.9
"Rhodos","Griechenland :gr:",7.8,17.4,9.207025,1,0
"Fethiye","Türkei :tr:",7.8,17.8,9.27641944444444,1,0
"Antalya","Türkei :tr:",5.5,16.7,9.10478055555556,0,0.3
"Side","Türkei :tr:",6.6,16.8,9.43292777777778,0,0
"Reykjavik","Island :is:",6.2,-1.4,4.68828055555556,1,0
"Kappadokien","Türkei :tr:",7.8,9.5,9.33632777777778,1,0
"Paphos","Zypern :cy:",8.4,17.6,9.67234444444444,1,0
"Nikosia","Zypern :cy:",8.4,17.5,9.62625555555555,1,0
"Ayia Napa","Zypern :cy:",8.6,16.9,9.64491388888889,1,0
"Jönköping","Schweden :se:",4.2,-2,0,0,2.1
"Örebro","Schweden :se:",5.2,-4.7,2.76235833333333,1,0
"Mora","Schweden :se:",3.4,-8.4,0,1,0
