"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Kappeln","Schleswig-Holstein","Kappeln, Schleswig-Holstein","(SH)",5.42857142857143,1.11428571428571,2.51017380952381,3,6.8
"Norden","Niedersachsen","Norden, Niedersachsen","(NI)",5.05714285714286,-4.7,3.10458333333333,6,3.8
"Rüdesheim am Rhein","Hessen","Rüdesheim am Rhein, Hessen","(HE)",4.75714285714286,3.87142857142857,2.05868849206349,2,5.4
"Dießen am Ammersee","Bayern","Dießen am Ammersee, Bayern","(BY)",4.85714285714286,4.22857142857143,3.56542777777778,2,9.9
"Halle an der Saale","Sachsen-Anhalt","Halle an der Saale, Sachsen-Anhalt","(ST)",4.71428571428571,1.28571428571429,2.22190515873016,3,10.7
"Schluchsee","Baden-Württemberg","Schluchsee, Baden-Württemberg","(BW)",4.62857142857143,2.32857142857143,4.00180238095238,1,18.5
"Darmstadt","Hessen","Darmstadt, Hessen","(HE)",4.9,5.28571428571429,2.21359722222222,1,6.6
"Saarbrücken","Saarland","Saarbrücken, Saarland","(SL)",4.51428571428571,5.62857142857143,2.0175376984127,1,12.3
"Rosenheim","Bayern","Rosenheim, Bayern","(BY)",4.55714285714286,4.3,3.2200880952381,3,12.4
"Celle","Niedersachsen","Celle, Niedersachsen","(NI)",4.57142857142857,0.142857142857143,2.21397698412698,2,8.7
"Speyer","Rheinland-Pfalz","Speyer, Rheinland-Pfalz","(RP)",5.02857142857143,5.65714285714286,1.94030238095238,1,5.4
"Traben-Trarbach","Rheinland-Pfalz","Traben-Trarbach, Rheinland-Pfalz","(RP)",4.58571428571429,-1.08571428571429,2.0761246031746,2,13.3
"Horumersiel","Niedersachsen","Horumersiel, Niedersachsen","(NI)",5.28571428571429,2.15714285714286,2.89331666666667,3,6.1
"Bad Kissingen","Bayern","Bad Kissingen, Bayern","(BY)",3.97142857142857,2.38571428571429,2.10065555555556,1,7.2
"Bodenmais","Bayern","Bodenmais, Bayern","(BY)",4.31428571428571,1.55714285714286,3.06446984126984,3,17.6
"Braunlage","Niedersachsen","Braunlage, Niedersachsen","(NI)",4.88571428571429,1.11428571428571,2.88529761904762,2,6.7
"Herrsching am Ammersee","Bayern","Herrsching am Ammersee, Bayern","(BY)",4.88571428571429,4.22857142857143,3.66840158730159,2,9.8
"Kempten (Allgäu)","Bayern","Kempten (Allgäu), Bayern","(BY)",3.87142857142857,2.85714285714286,3.25346984126984,2,21.3
"Wyk auf Föhr","Schleswig-Holstein","Wyk auf Föhr, Schleswig-Holstein","(SH)",5.4,3.08571428571429,2.59279761904762,3,8.3
"Wuppertal","Nordrhein-Westfalen","Wuppertal, Nordrhein-Westfalen","(NW)",4.01428571428571,-4.44285714285714,2.89994722222222,4,4.2
"Leiwen","Rheinland-Pfalz","Leiwen, Rheinland-Pfalz","(RP)",4.54285714285714,-0.285714285714286,2.08417222222222,2,15.8
"Bayreuth","Bayern","Bayreuth, Bayern","(BY)",3.91428571428571,2.24285714285714,1.51263611111111,1,11.3
"Rheinsberg","Brandenburg","Rheinsberg, Brandenburg","(BB)",4.91428571428571,-1.14285714285714,2.45383650793651,3,4
"Ingolstadt","Bayern","Ingolstadt, Bayern","(BY)",4.75714285714286,2.68571428571429,3.24200992063492,3,4.2
"Niendorf","Schleswig-Holstein","Niendorf, Schleswig-Holstein","(SH)",5.22857142857143,0.242857142857143,2.70530555555556,3,6.4
"Paderborn","Nordrhein-Westfalen","Paderborn, Nordrhein-Westfalen","(NW)",5.38571428571429,4.24285714285714,3.48660912698413,2,5.9
"Prien am Chiemsee","Bayern","Prien am Chiemsee, Bayern","(BY)",4.42857142857143,3.38571428571429,3.3505753968254,3,15.1
"Bad Kreuznach","Rheinland-Pfalz","Bad Kreuznach, Rheinland-Pfalz","(RP)",4.97142857142857,5.07142857142857,2.00355198412698,2,4.3
"Jena","Thüringen","Jena, Thüringen","(TH)",4.82857142857143,3.17142857142857,2.14806587301587,3,8.3
"Zell (Mosel)","Rheinland-Pfalz","Zell (Mosel), Rheinland-Pfalz","(RP)",4.45714285714286,-1.24285714285714,1.59947023809524,1,11
"Pirna","Sachsen","Pirna, Sachsen","(SN)",5.04285714285714,1.17142857142857,2.44000912698413,2,10.7
"Bochum","Nordrhein-Westfalen","Bochum, Nordrhein-Westfalen","(NW)",4.25714285714286,-2.87142857142857,3.00155277777778,4,4.8
"Laboe","Schleswig-Holstein","Laboe, Schleswig-Holstein","(SH)",5.08571428571429,0.871428571428571,2.71784166666667,3,7.8
"Chemnitz","Sachsen","Chemnitz, Sachsen","(SN)",4.68571428571429,1.98571428571429,1.94411507936508,3,13.9
"Grainau","Bayern","Grainau, Bayern","(BY)",4.52857142857143,3.94285714285714,3.22031428571429,2,15.7
"Limburg an der Lahn","Hessen","Limburg an der Lahn, Hessen","(HE)",4.9,4.75714285714286,2.31306587301587,1,6.5
"Leer","Niedersachsen","Leer, Niedersachsen","(NI)",4.57142857142857,-6.12857142857143,2.30304722222222,5,3.9
"Bad Harzburg","Niedersachsen","Bad Harzburg, Niedersachsen","(NI)",4.97142857142857,1.82857142857143,3.5610630952381,3,7
"Hopfen am See","Bayern","Hopfen am See, Bayern","(BY)",4.25714285714286,3.04285714285714,3.20978452380952,2,18.5
"Hohwacht (Ostsee)","Schleswig-Holstein","Hohwacht (Ostsee), Schleswig-Holstein","(SH)",5.05714285714286,1.12857142857143,2.97026865079365,3,5.9
"Heilbronn","Baden-Württemberg","Heilbronn, Baden-Württemberg","(BW)",4.45714285714286,6.21428571428571,3.20694761904762,0,10.7
"Schwangau","Bayern","Schwangau, Bayern","(BY)",4.32857142857143,3.01428571428571,3.2966996031746,2,18.3
"Tegernsee","Bayern","Tegernsee, Bayern","(BY)",4.3,3.61428571428571,3.11188492063492,2,21
"Wustrow","Mecklenburg-Vorpommern","Wustrow, Mecklenburg-Vorpommern","(MV)",6.2,0.128571428571429,3.74522936507937,4,2.3
"Hildesheim","Niedersachsen","Hildesheim, Niedersachsen","(NI)",4.95714285714286,1.51428571428571,3.80932896825397,3,4.4
"Kurort Oybin","Sachsen","Kurort Oybin, Sachsen","(SN)",4.34285714285714,-1.98571428571429,1.50925793650794,3,9.2
"Murnau am Staffelsee","Bayern","Murnau am Staffelsee, Bayern","(BY)",4.77142857142857,3.6,3.07652261904762,2,13.4
"Senftenberg","Brandenburg","Senftenberg, Brandenburg","(BB)",4.6,0.0428571428571429,1.72281865079365,2,8.4
"Bad Salzuflen","Nordrhein-Westfalen","Bad Salzuflen, Nordrhein-Westfalen","(NW)",5.12857142857143,3.27142857142857,3.40568214285714,2,4
"Hann. Münden","Niedersachsen","Hann. Münden, Niedersachsen","(NI)",5.02857142857143,3.38571428571429,3.15310833333333,2,6.4
"Hagnau am Bodensee","Baden-Württemberg","Hagnau am Bodensee, Baden-Württemberg","(BW)",5.25714285714286,4.62857142857143,3.83014682539683,3,6.2
"Langenargen","Baden-Württemberg","Langenargen, Baden-Württemberg","(BW)",4.94285714285714,5.65714285714286,3.78302658730159,2,12.3
"Wolfsburg","Niedersachsen","Wolfsburg, Niedersachsen","(NI)",4.88571428571429,0.485714285714286,2.92591468253968,3,7
