"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Travemünde","Schleswig-Holstein","Travemünde, Schleswig-Holstein","(SH)",5.53333333333333,-4.56666666666667,2.91120648148148,3,0
"Hannover","Niedersachsen","Hannover, Niedersachsen","(NI)",6.4,-1.73333333333333,5.45734722222222,2,0.6
"Oberstdorf","Bayern","Oberstdorf, Bayern","(BY)",7.06666666666667,4.33333333333333,4.78710092592593,2,4.96
"Stuttgart","Baden-Württemberg","Stuttgart, Baden-Württemberg","(BW)",6.93333333333333,4.56666666666667,3.634425,2,0.3
"Münster","Nordrhein-Westfalen","Münster, Nordrhein-Westfalen","(NW)",6.93333333333333,5.13333333333333,3.45402222222222,0,1.7
"Potsdam","Brandenburg","Potsdam, Brandenburg","(BB)",5.66666666666667,-4.5,3.19173703703704,3,0
"Wismar","Mecklenburg-Vorpommern","Wismar, Mecklenburg-Vorpommern","(MV)",5.53333333333333,-5.26666666666667,4.70233333333333,3,0
"Norddeich","Niedersachsen","Norddeich, Niedersachsen","(NI)",5.8,-1.6,2.64345185185185,1,1.8
"Stralsund","Mecklenburg-Vorpommern","Stralsund, Mecklenburg-Vorpommern","(MV)",5.86666666666667,-5.1,4.7892212962963,3,0
"Koblenz","Rheinland-Pfalz","Koblenz, Rheinland-Pfalz","(RP)",6.86666666666667,7.13333333333333,4.03767685185185,1,3.4
"Lindau","Bayern","Lindau, Bayern","(BY)",6.8,4.1,2.78349166666667,1,1.05
"Heidelberg","Baden-Württemberg","Heidelberg, Baden-Württemberg","(BW)",7,5.33333333333333,3.46798611111111,2,0.3
"Zingst","Mecklenburg-Vorpommern","Zingst, Mecklenburg-Vorpommern","(MV)",5.86666666666667,-4.06666666666667,4.63655277777778,3,0
"Erfurt","Thüringen","Erfurt, Thüringen","(TH)",5.93333333333333,-0.8,4.13482777777778,2,0.6
"Juist","Niedersachsen","Juist, Niedersachsen","(NI)",5.8,-1.46666666666667,2.64345185185185,1,1.8
"Greetsiel","Niedersachsen","Greetsiel, Niedersachsen","(NI)",5.8,-1.43333333333333,3.0995787037037,1,2.5
"Heiligenhafen","Schleswig-Holstein","Heiligenhafen, Schleswig-Holstein","(SH)",6.06666666666667,-3.46666666666667,2.94334444444444,3,0
"Füssen","Bayern","Füssen, Bayern","(BY)",7.33333333333333,3.8,4.47533796296296,2,1.5
"Bremen","Bremen","Bremen","(HB)",6.13333333333333,-1.53333333333333,4.61699537037037,2,1.1
"Kiel","Schleswig-Holstein","Kiel, Schleswig-Holstein","(SH)",5.06666666666667,-4.36666666666667,1.33332685185185,2,0.6
"Bamberg","Bayern","Bamberg, Bayern","(BY)",7.06666666666667,1.8,4.07284907407407,2,1.8
"Freiburg im Breisgau","Baden-Württemberg","Freiburg im Breisgau, Baden-Württemberg","(BW)",7.2,6.33333333333333,6.0589,1,1.5
"Cochem (Mosel)","Rheinland-Pfalz","Cochem (Mosel), Rheinland-Pfalz","(RP)",6.8,8.06666666666667,3.46463425925926,0,3.2
"Trier","Rheinland-Pfalz","Trier, Rheinland-Pfalz","(RP)",7,8.9,4.42278425925926,1,2.85
"Ahrenshoop","Mecklenburg-Vorpommern","Ahrenshoop, Mecklenburg-Vorpommern","(MV)",6.06666666666667,-4.26666666666667,5.42851388888889,3,0
"Nürnberg","Bayern","Nürnberg, Bayern","(BY)",7.13333333333333,1.63333333333333,2.81223055555556,3,0
"Wernigerode (Harz)","Sachsen-Anhalt","Wernigerode (Harz), Sachsen-Anhalt","(ST)",6.66666666666667,-0.9,5.22208888888889,3,0
"Bremerhaven","Bremen","Bremerhaven","(HB)",6.26666666666667,-2.06666666666667,5.38063055555556,1,1.2
"Görlitz","Sachsen","Görlitz, Sachsen","(SN)",5.4,-2.76666666666667,4.3408,2,3.15
"Zinnowitz","Mecklenburg-Vorpommern","Zinnowitz, Mecklenburg-Vorpommern","(MV)",5.8,-5.33333333333333,3.68113888888889,3,0
"Meersburg","Baden-Württemberg","Meersburg, Baden-Württemberg","(BW)",7.33333333333333,3.7,4.65588055555556,3,0
"Weimar","Thüringen","Weimar, Thüringen","(TH)",6.93333333333333,-0.133333333333333,5.28352777777778,2,0.7
"Würzburg","Bayern","Würzburg, Bayern","(BY)",7,1.66666666666667,4.13723703703704,2,0.6
"Schwerin","Mecklenburg-Vorpommern","Schwerin, Mecklenburg-Vorpommern","(MV)",5.73333333333333,-5.03333333333333,3.59621481481481,3,0
"Westerland (Sylt)","Schleswig-Holstein","Westerland (Sylt), Schleswig-Holstein","(SH)",5.26666666666667,-1.96666666666667,0.436693518518519,2,1.7
"Carolinensiel","Niedersachsen","Carolinensiel, Niedersachsen","(NI)",5.46666666666667,-1.36666666666667,4.4993,0,2.7
"Graal-Müritz","Mecklenburg-Vorpommern","Graal-Müritz, Mecklenburg-Vorpommern","(MV)",6.06666666666667,-4.86666666666667,5.73721759259259,3,0
"Ahlbeck","Mecklenburg-Vorpommern","Ahlbeck, Mecklenburg-Vorpommern","(MV)",4.93333333333333,-6,3.29394351851852,3,0
"Schönau am Königssee","Bayern","Schönau am Königssee, Bayern","(BY)",7.2,6,4.75220833333333,2,4.86
"Bad Schandau","Sachsen","Bad Schandau, Sachsen","(SN)",6.4,0.866666666666667,1.76395833333333,2,3.1
"Bad Zwischenahn","Niedersachsen","Bad Zwischenahn, Niedersachsen","(NI)",6,-1.03333333333333,5.13248240740741,0,1.8
"Regensburg","Bayern","Regensburg, Bayern","(BY)",6.86666666666667,1.3,2.17835833333333,1,1.26
"Titisee-Neustadt","Baden-Württemberg","Titisee-Neustadt, Baden-Württemberg","(BW)",6.4,3.1,5.466475,1,1.8
"Bernkastel-Kues","Rheinland-Pfalz","Bernkastel-Kues, Rheinland-Pfalz","(RP)",6.8,8.33333333333333,3.93953888888889,1,3.55
"Wilhelmshaven","Niedersachsen","Wilhelmshaven, Niedersachsen","(NI)",6,-1.53333333333333,5.16318981481481,1,1.9
"Husum","Schleswig-Holstein","Husum, Schleswig-Holstein","(SH)",5.33333333333333,-3.76666666666667,1.09759074074074,2,1.4
"Dortmund","Nordrhein-Westfalen","Dortmund, Nordrhein-Westfalen","(NW)",7.13333333333333,7.06666666666667,4.22799814814815,1,2.05
"Neuharlingersiel","Niedersachsen","Neuharlingersiel, Niedersachsen","(NI)",5.46666666666667,-1.36666666666667,4.27611203703704,0,2.9
"Kassel","Hessen","Kassel, Hessen","(HE)",7.26666666666667,1.26666666666667,5.02541018518519,3,0
"Friedrichshafen","Baden-Württemberg","Friedrichshafen, Baden-Württemberg","(BW)",7,3.3,2.95385185185185,2,0.9
"Mainz","Rheinland-Pfalz","Mainz, Rheinland-Pfalz","(RP)",7,3.96666666666667,3.202475,3,0
"Helgoland","Schleswig-Holstein","Helgoland, Schleswig-Holstein","(SH)",5.66666666666667,-0.633333333333333,3.23872222222222,1,2.7
"Mannheim","Baden-Württemberg","Mannheim, Baden-Württemberg","(BW)",6.8,5.13333333333333,3.03154074074074,2,0.3
"Überlingen","Baden-Württemberg","Überlingen, Baden-Württemberg","(BW)",7.46666666666667,3.96666666666667,4.49448148148148,3,0
"Bansin","Mecklenburg-Vorpommern","Bansin, Mecklenburg-Vorpommern","(MV)",4.93333333333333,-6.06666666666667,3.13135462962963,3,0
"Bensersiel","Niedersachsen","Bensersiel, Niedersachsen","(NI)",5.73333333333333,-2.06666666666667,1.9093212962963,1,2.1
"Bonn","Nordrhein-Westfalen","Bonn, Nordrhein-Westfalen","(NW)",6.93333333333333,7.3,4.1764,2,3.3
"Karlsruhe","Baden-Württemberg","Karlsruhe, Baden-Württemberg","(BW)",6.73333333333333,5.46666666666667,2.9209712962963,2,0.9
"Aachen","Nordrhein-Westfalen","Aachen, Nordrhein-Westfalen","(NW)",6.66666666666667,8.5,4.48947407407407,0,8.3
"Passau","Bayern","Passau, Bayern","(BY)",7,3.3,3.86935185185185,1,3.3
"Flensburg","Schleswig-Holstein","Flensburg, Schleswig-Holstein","(SH)",5.33333333333333,-3.06666666666667,1.45885092592593,2,1.1
"Wiesbaden","Hessen","Wiesbaden, Hessen","(HE)",6.86666666666667,3.73333333333333,3.26831759259259,3,0
"Quedlinburg","Sachsen-Anhalt","Quedlinburg, Sachsen-Anhalt","(ST)",5.93333333333333,-2.36666666666667,2.97354351851852,3,0
"Magdeburg","Sachsen-Anhalt","Magdeburg, Sachsen-Anhalt","(ST)",6.13333333333333,-2.53333333333333,3.50995462962963,3,0
"Bad Reichenhall","Bayern","Bad Reichenhall, Bayern","(BY)",7.13333333333333,3.6,4.26251851851852,2,5.55
"Goslar","Niedersachsen","Goslar, Niedersachsen","(NI)",6.73333333333333,-0.933333333333333,6.76629166666667,2,0.3
"Prerow","Mecklenburg-Vorpommern","Prerow, Mecklenburg-Vorpommern","(MV)",5.93333333333333,-4.13333333333333,4.96651203703704,3,0
"Baden-Baden","Baden-Württemberg","Baden-Baden, Baden-Württemberg","(BW)",6.73333333333333,5.76666666666667,3.15230462962963,2,1.6
"Augsburg","Bayern","Augsburg, Bayern","(BY)",6.13333333333333,0.566666666666667,0.679375925925926,2,2
"Eckernförde","Schleswig-Holstein","Eckernförde, Schleswig-Holstein","(SH)",4.86666666666667,-3.93333333333333,0.712566666666667,2,0.6
"Edersee","Hessen","Edersee, Hessen","(HE)",7.06666666666667,1.23333333333333,3.89338796296296,3,0
"Rust","Baden-Württemberg","Rust, Baden-Württemberg","(BW)",6.6,5.8,2.01253055555556,2,1.6
"Willingen","Hessen","Willingen, Hessen","(HE)",7.06666666666667,1.33333333333333,5.14819444444444,2,0.6
"Emden","Niedersachsen","Emden, Niedersachsen","(NI)",5.73333333333333,-1.4,3.10959351851852,1,2.6
"Göttingen","Niedersachsen","Göttingen, Niedersachsen","(NI)",6.46666666666667,-0.4,4.82162685185185,2,0.3
"Plau am See","Mecklenburg-Vorpommern","Plau am See, Mecklenburg-Vorpommern","(MV)",5.4,-5.8,3.64280555555556,3,0
"Eisenach","Thüringen","Eisenach, Thüringen","(TH)",5.93333333333333,-0.9,2.55416296296296,3,0
"Wangerooge","Niedersachsen","Wangerooge, Niedersachsen","(NI)",5.86666666666667,-0.933333333333333,4.14385555555556,1,3.1
"Winterberg","Nordrhein-Westfalen","Winterberg, Nordrhein-Westfalen","(NW)",6.2,0.4,4.29634074074074,2,0.3
"Rothenburg ob der Tauber","Bayern","Rothenburg ob der Tauber, Bayern","(BY)",7,0.866666666666667,3.33836296296296,2,0.9
"Ulm","Baden-Württemberg","Ulm, Baden-Württemberg","(BW)",5.8,0.266666666666667,0,1,1.6
"Bielefeld","Nordrhein-Westfalen","Bielefeld, Nordrhein-Westfalen","(NW)",7.13333333333333,2.36666666666667,5.84362037037037,2,1.2
