"Ort","Bundesland","Bezeichnung","Kürzel","Score","Ø Höchst&shy;temperatur","Ø Sonnen&shy;stunden pro Tag","Tage ohne Niederschlag","Gesamtnieder&shy;schlag in mm"
"Oberammergau","Bayern","Oberammergau, Bayern","(BY)",2.3,3.15,0.313947222222222,0,8
"Bad Wiessee","Bayern","Bad Wiessee, Bayern","(BY)",3,2.85,2.41222638888889,0,8.4
"Lenggries","Bayern","Lenggries, Bayern","(BY)",2.9,2.8,1.74996111111111,0,9.7
"Dinkelsbühl","Bayern","Dinkelsbühl, Bayern","(BY)",2.25,2.95,3.53197361111111,0,1.1
"Schwäbisch Hall","Baden-Württemberg","Schwäbisch Hall, Baden-Württemberg","(BW)",2.1,4.15,3.52443888888889,0,2.65
"Plön","Schleswig-Holstein","Plön, Schleswig-Holstein","(SH)",4.1,1.2,0,0,12.3
"Malchow","Mecklenburg-Vorpommern","Malchow, Mecklenburg-Vorpommern","(MV)",3.55,1.15,0,0,6
"Mirow","Mecklenburg-Vorpommern","Mirow, Mecklenburg-Vorpommern","(MV)",3.35,0.75,0,0,5.66
"Neustrelitz","Mecklenburg-Vorpommern","Neustrelitz, Mecklenburg-Vorpommern","(MV)",3.9,0.1,0,0,5.2
"Neubrandenburg","Mecklenburg-Vorpommern","Neubrandenburg, Mecklenburg-Vorpommern","(MV)",4.1,0.4,0,0,3.7
"Bad Mergentheim","Baden-Württemberg","Bad Mergentheim, Baden-Württemberg","(BW)",2.65,4.15,3.51674861111111,0,1.8
"Bad Wimpfen","Baden-Württemberg","Bad Wimpfen, Baden-Württemberg","(BW)",2.45,4.25,3.53665416666667,0,2.8
"Saalfeld","Thüringen","Saalfeld, Thüringen","(TH)",4,2.75,3.18203888888889,1,2.1
"Wandlitz","Brandenburg","Wandlitz, Brandenburg","(BB)",3.1,0.9,0,0,4.8
"Ramsau","Bayern","Ramsau, Bayern","(BY)",2.55,4,2.71029027777778,0,14.55
"Born a. Darß","Mecklenburg-Vorpommern","Born a. Darß, Mecklenburg-Vorpommern","(MV)",4.9,0.3,0.122515277777778,0,4.16
"Putgarten","Mecklenburg-Vorpommern","Putgarten, Mecklenburg-Vorpommern","(MV)",4.9,0.65,0.985780555555556,0,4.5
